//ID,Type,Name,Level,Hp
B3070000,MOB_DH_BUGGHOST,0,63,8495
B4070000,MOB_DH_WORKEARTHGHOST,0,64,9139
B5070000,MOB_DH_SOLDIEREARTHGHOST,0,66,9792
B6070000,MOB_DH_BLINDMON,0,68,9265
B7070000,MOB_DH_YACHA,0,70,11214
B8070000,MOB_DH_NACHAL,0,70,8603
B9070000,MOB_OA_SCORPION,0,32,2121
BA070000,MOB_OA_ONG,0,34,2099
BB070000,MOB_OA_DESERTTRUNKZ,0,34,1849
BC070000,MOB_OA_BLACKROBBER,0,38,2539
BD070000,MOB_OA_BLACKROBBERARCHER,0,36,2034
BE070000,MOB_OA_URUCHI,0,40,1779528
BF070000,MOB_OA_REDEYEGHOST,0,41,2907
C0070000,MOB_OA_REDSCORPION,0,40,3121
C1070000,MOB_KT_BUNWANG_CLON,0,44,3311
C3070000,MOB_KT_BUNWANG,0,45,3454
C6070000,MOB_KT_WHITESPIDER,0,48,3909
C7070000,MOB_KT_MUJIGI,0,49,3557
CA070000,MOB_KT_WHITESPIDER_CLON,0,47,3753
CB070000,MOB_KK_GWHITESPIDER,0,58,6027
CC070000,MOB_KK_YETI,0,59,7059
D0070000,MOB_KK_PLANAR_CLON,0,57,6557
D2070000,MOB_KK_ISYUTARU,0,60,4324612
D3070000,NPC_CH_SMITH,0,0,0
D4070000,NPC_CH_ARMOR,0,0,0
D5070000,NPC_CH_POTION,0,0,0
D6070000,NPC_CH_POTION2,0,0,0
D7070000,NPC_CH_POTION3,0,0,0
D8070000,NPC_CH_ACCESSORY,0,0,0
D9070000,NPC_CH_HORSE,0,0,0
DA070000,NPC_CH_SPECIAL,0,0,0
DB070000,NPC_CH_FERRY,0,0,0
DC070000,NPC_CH_BOATMAN,0,0,0
DD070000,NPC_CH_WAREHOUSE_M,0,0,0
DE070000,NPC_CH_WAREHOUSE_W,0,0,0
DF070000,NPC_CH_TICKET,0,0,0
E0070000,NPC_CH_LOTTERY,0,0,0
E1070000,NPC_CH_SHAMAN,0,0,0
E2070000,NPC_CH_CHEF,0,0,0
E3070000,NPC_CH_GENARAL,0,0,0
E4070000,NPC_CH_GENARAL_SW,0,0,0
E5070000,NPC_CH_GENARAL_SP,0,0,0
E6070000,NPC_CH_GENARAL_BO,0,0,0
E7070000,NPC_CH_PRIEST,0,0,0
EB070000,NPC_CH_DOCTOR,0,0,0
EC070000,NPC_CH_ISLAM,0,0,0
ED070000,NPC_CH_EUROPE,0,0,0
EE070000,NPC_CH_INDIA,0,0,0
EF070000,NPC_CH_SOLDIER_EM1,0,0,0
F0070000,NPC_CH_SOLDIER_EM2,0,0,0
F1070000,NPC_CH_SOLDIER_EA1,0,0,0
F2070000,NPC_CH_SOLDIER_EA2,0,0,0
F3070000,NPC_CH_SOLDIER_WE1,0,0,0
F4070000,NPC_CH_SOLDIER_WE2,0,0,0
F5070000,NPC_CH_SOLDIER_SO1,0,0,0
F6070000,NPC_CH_SOLDIER_SO2,0,0,0
F7070000,NPC_CH_BEGGARBOY,0,0,0
F8070000,NPC_CH_BIGMAN,0,0,0
F9070000,NPC_CH_KISAENG1,0,0,0
FA070000,NPC_CH_KISAENG2,0,0,0
FB070000,NPC_CH_KISAENG3,0,0,0
FC070000,NPC_CH_KISAENG4,0,0,0
FD070000,NPC_CH_KISAENG5,0,0,0
FE070000,NPC_CH_KISAENG6,0,0,0
FF070000,NPC_CH_HORSE1,0,0,0
00080000,NPC_CH_HORSE2,0,0,0
01080000,NPC_CH_HORSE3,0,0,0
02080000,NPC_CH_HORSE4,0,0,0
03080000,NPC_WC_SMITH,0,0,0
04080000,NPC_WC_ARMOR,0,0,0
05080000,NPC_WC_POTION,0,0,0
06080000,NPC_WC_ACCESSORY,0,0,0
07080000,NPC_WC_HORSE,0,0,0
08080000,NPC_WC_FERRY,0,0,0
09080000,NPC_WC_WAREHOUSE_M,0,0,0
0A080000,NPC_WC_WAREHOUSE_W,0,0,0
0B080000,NPC_WC_SPECIAL,0,0,0
0C080000,NPC_WC_PRIEST1,0,0,0
0D080000,NPC_WC_PRIEST2,0,0,0
0E080000,NPC_WC_GENARAL_SW,0,0,0
0F080000,NPC_WC_GENARAL_SP,0,0,0
10080000,NPC_WC_GENARAL_BO,0,0,0
11080000,NPC_WC_DOCTOR,0,0,0
12080000,NPC_WC_SOLDIER_EA1,0,0,0
13080000,NPC_WC_SOLDIER_EA2,0,0,0
14080000,NPC_WC_SOLDIER_WE1,0,0,0
15080000,NPC_WC_SOLDIER_WE2,0,0,0
16080000,NPC_WC_SOLDIER_SO,0,0,0
17080000,NPC_WC_PRIEST3,0,0,0
18080000,NPC_KT_SMITH,0,0,0
19080000,NPC_KT_ARMOR,0,0,0
1A080000,NPC_KT_POTION,0,0,0
1B080000,NPC_KT_ACCESSORY,0,0,0
1C080000,NPC_KT_HORSE,0,0,0
1D080000,NPC_KT_SPECIAL,0,0,0
1E080000,NPC_KT_DESIGNER,0,0,0
1F080000,NPC_KT_FERRY,0,0,0
20080000,NPC_KT_BOATMAN1,0,0,0
21080000,NPC_KT_BINIKI1,0,0,0
22080000,NPC_KT_BINIKI2,0,0,0
23080000,NPC_KT_WAREHOUSE,0,0,0
24080000,NPC_KT_MANAGER,0,0,0
25080000,NPC_KT_MINISTER,0,0,0
26080000,NPC_KT_SOLDIER_EM1,0,0,0
27080000,NPC_KT_SOLDIER_EM2,0,0,0
28080000,NPC_KT_SOLDIER_EA1,0,0,0
29080000,NPC_KT_SOLDIER_EA2,0,0,0
2A080000,NPC_KT_SOLDIER_SO1,0,0,0
2B080000,NPC_KT_SOLDIER_SO2,0,0,0
2C080000,NPC_KT_SOLDIER_WE1,0,0,0
2D080000,NPC_KT_SOLDIER_WE2,0,0,0
31080000,MOB_WC_HYUNGNO,0,23,1264
32080000,MOB_WC_HYUNGNO_CLON,0,24,1347
33080000,MOB_WC_EARTHKING_CLON,0,30,1513
34080000,MOB_OA_SCORPION_CLON,0,31,2013
35080000,MOB_OA_DESERTTRUNKZ_CLON2,0,33,1761
36080000,MOB_OA_ONG_CLON,0,33,1997
37080000,MOB_OA_BLACKROBBER_CLON,0,35,2204
38080000,MOB_OA_YEOWA_CLON,0,35,2467
39080000,MOB_OA_YEOWA,0,36,2590
3A080000,MOB_OA_BLACKROBBERARCHER_CLON,0,37,2131
3B080000,MOB_OA_REDSCORPION_CLON,0,39,2982
3C080000,MOB_OA_REDEYEGHOST_CLON,0,42,3038
3D080000,MOB_KT_ONG_CLON2,0,43,3172
3E080000,MOB_KT_MUJIGI_CLON,0,50,3701
3F080000,MOB_KK_ISHADE,0,51,3849
40080000,MOB_KK_ISHADE_CLON,0,52,4001
41080000,MOB_KK_SPIDER_CLON,0,52,4584
42080000,MOB_KK_SPIDER,0,53,4766
45080000,MOB_KK_GWHITESPIDER_CLON,0,57,5809
46080000,MOB_KK_YETI_CLON,0,60,7634
47080000,NPC_CH_FERRY2,0,0,0
48080000,NPC_WC_FERRY2,0,0,0
4C080000,MOB_KT_DESERTTRUNKZ_CLON,0,46,4052
4D080000,MOB_KK_PLANAR,0,56,6317
4E080000,MOB_KK_PENON_F,0,54,5586
4F080000,MOB_KK_PENON_W,0,55,6084
81080000,NPC_TD_THIEF_BUY,0,0,0
82080000,NPC_TD_THIEF_SELL,0,0,0
83080000,NPC_TD_THIEF_A,0,0,0
84080000,NPC_TD_THIEF_B,0,0,0
85080000,NPC_TD_THIEF_C,0,0,0
86080000,NPC_TD_THIEF_D,0,0,0
87080000,COS_T_DONKEY,0,20,3933
88080000,COS_T_HORSE1,0,30,6571
89080000,COS_T_HORSE2,0,45,12428
8A080000,COS_T_HORSE3,0,60,21552
8B080000,COS_T_CAMEL1,0,30,13141
8C080000,COS_T_CAMEL2,0,45,24857
8D080000,COS_T_CAMEL3,0,60,43104
8E080000,COS_C_DONKEY,0,10,508
8F080000,COS_C_HORSE1,0,20,983
90080000,COS_C_HORSE2,0,40,2544
91080000,COS_C_HORSE3,0,60,5388
92080000,COS_C_CAMEL1,0,20,1475
93080000,COS_C_CAMEL2,0,40,3815
94080000,COS_C_CAMEL3,0,60,8082
AE080000,MOB_THIEF_NPC_0001,0,1,65
AF080000,MOB_THIEF_NPC_0002,0,1,54
B0080000,MOB_THIEF_NPC_0003,0,1,54
B1080000,MOB_THIEF_NPC_0004,0,1,65
B2080000,MOB_THIEF_NPC_0005,0,1,54
B3080000,MOB_THIEF_NPC_0006,0,1,54
B4080000,MOB_THIEF_NPC_0007,0,1,65
B5080000,MOB_THIEF_NPC_0008,0,1,54
B6080000,MOB_THIEF_NPC_0009,0,1,54
B7080000,MOB_THIEF_NPC_0010,0,1,65
B8080000,MOB_THIEF_NPC_0011,0,2,55
B9080000,MOB_THIEF_NPC_0012,0,2,55
BA080000,MOB_THIEF_NPC_0013,0,2,68
BB080000,MOB_THIEF_NPC_0014,0,2,55
BC080000,MOB_THIEF_NPC_0015,0,2,55
BD080000,MOB_THIEF_NPC_0016,0,2,68
BE080000,MOB_THIEF_NPC_0017,0,2,55
BF080000,MOB_THIEF_NPC_0018,0,2,55
C0080000,MOB_THIEF_NPC_0019,0,2,68
C1080000,MOB_THIEF_NPC_0020,0,2,55
C2080000,MOB_THIEF_NPC_0021,0,3,85
C3080000,MOB_THIEF_NPC_0022,0,3,93
C4080000,MOB_THIEF_NPC_0023,0,3,85
C5080000,MOB_THIEF_NPC_0024,0,3,85
C6080000,MOB_THIEF_NPC_0025,0,3,93
C7080000,MOB_THIEF_NPC_0026,0,3,85
C8080000,MOB_THIEF_NPC_0027,0,3,85
C9080000,MOB_THIEF_NPC_0028,0,3,93
CA080000,MOB_THIEF_NPC_0029,0,3,85
CB080000,MOB_THIEF_NPC_0030,0,3,85
CC080000,MOB_THIEF_NPC_0031,0,4,94
CD080000,MOB_THIEF_NPC_0032,0,4,83
CE080000,MOB_THIEF_NPC_0033,0,4,83
CF080000,MOB_THIEF_NPC_0034,0,4,94
D0080000,MOB_THIEF_NPC_0035,0,4,83
D1080000,MOB_THIEF_NPC_0036,0,4,83
D2080000,MOB_THIEF_NPC_0037,0,4,94
D3080000,MOB_THIEF_NPC_0038,0,4,83
D4080000,MOB_THIEF_NPC_0039,0,4,83
D5080000,MOB_THIEF_NPC_0040,0,4,94
D6080000,MOB_THIEF_NPC_0041,0,5,119
D7080000,MOB_THIEF_NPC_0042,0,5,119
D8080000,MOB_THIEF_NPC_0043,0,5,124
D9080000,MOB_THIEF_NPC_0044,0,5,119
DA080000,MOB_THIEF_NPC_0045,0,5,119
DB080000,MOB_THIEF_NPC_0046,0,5,124
DC080000,MOB_THIEF_NPC_0047,0,5,119
DD080000,MOB_THIEF_NPC_0048,0,5,119
DE080000,MOB_THIEF_NPC_0049,0,5,124
DF080000,MOB_THIEF_NPC_0050,0,5,119
E0080000,MOB_THIEF_NPC_0051,0,6,114
E1080000,MOB_THIEF_NPC_0052,0,6,123
E2080000,MOB_THIEF_NPC_0053,0,6,114
E3080000,MOB_THIEF_NPC_0054,0,6,114
E4080000,MOB_THIEF_NPC_0055,0,6,123
E5080000,MOB_THIEF_NPC_0056,0,6,114
E6080000,MOB_THIEF_NPC_0057,0,6,114
E7080000,MOB_THIEF_NPC_0058,0,6,123
E8080000,MOB_THIEF_NPC_0059,0,6,114
E9080000,MOB_THIEF_NPC_0060,0,6,114
EA080000,MOB_THIEF_NPC_0061,0,7,158
EB080000,MOB_THIEF_NPC_0062,0,7,156
EC080000,MOB_THIEF_NPC_0063,0,7,156
ED080000,MOB_THIEF_NPC_0064,0,7,158
EE080000,MOB_THIEF_NPC_0065,0,7,156
EF080000,MOB_THIEF_NPC_0066,0,7,156
F0080000,MOB_THIEF_NPC_0067,0,7,158
F1080000,MOB_THIEF_NPC_0068,0,7,156
F2080000,MOB_THIEF_NPC_0069,0,7,156
F3080000,MOB_THIEF_NPC_0070,0,7,158
F4080000,MOB_THIEF_NPC_0071,0,8,204
F5080000,MOB_THIEF_NPC_0072,0,8,204
F6080000,MOB_THIEF_NPC_0073,0,8,197
F7080000,MOB_THIEF_NPC_0074,0,8,204
F8080000,MOB_THIEF_NPC_0075,0,8,204
F9080000,MOB_THIEF_NPC_0076,0,8,197
FA080000,MOB_THIEF_NPC_0077,0,8,204
FB080000,MOB_THIEF_NPC_0078,0,8,204
FC080000,MOB_THIEF_NPC_0079,0,8,197
FD080000,MOB_THIEF_NPC_0080,0,8,204
FE080000,MOB_THIEF_NPC_0081,0,9,194
FF080000,MOB_THIEF_NPC_0082,0,9,192
00090000,MOB_THIEF_NPC_0083,0,9,194
01090000,MOB_THIEF_NPC_0084,0,9,194
02090000,MOB_THIEF_NPC_0085,0,9,192
03090000,MOB_THIEF_NPC_0086,0,9,194
04090000,MOB_THIEF_NPC_0087,0,9,194
05090000,MOB_THIEF_NPC_0088,0,9,192
06090000,MOB_THIEF_NPC_0089,0,9,194
07090000,MOB_THIEF_NPC_0090,0,9,194
08090000,MOB_THIEF_NPC_0091,0,10,236
09090000,MOB_THIEF_NPC_0092,0,10,249
0A090000,MOB_THIEF_NPC_0093,0,10,249
0B090000,MOB_THIEF_NPC_0094,0,10,236
0C090000,MOB_THIEF_NPC_0095,0,10,249
0D090000,MOB_THIEF_NPC_0096,0,10,249
0E090000,MOB_THIEF_NPC_0097,0,10,236
0F090000,MOB_THIEF_NPC_0098,0,10,249
10090000,MOB_THIEF_NPC_0099,0,10,249
11090000,MOB_THIEF_NPC_0100,0,10,236
12090000,MOB_THIEF_NPC_0101,0,11,310
13090000,MOB_THIEF_NPC_0102,0,11,310
14090000,MOB_THIEF_NPC_0103,0,11,286
15090000,MOB_THIEF_NPC_0104,0,11,310
16090000,MOB_THIEF_NPC_0105,0,11,310
17090000,MOB_THIEF_NPC_0106,0,11,286
18090000,MOB_THIEF_NPC_0107,0,11,310
19090000,MOB_THIEF_NPC_0108,0,11,310
1A090000,MOB_THIEF_NPC_0109,0,11,286
1B090000,MOB_THIEF_NPC_0110,0,11,310
1C090000,MOB_THIEF_NPC_0111,0,12,359
1D090000,MOB_THIEF_NPC_0112,0,12,324
1E090000,MOB_THIEF_NPC_0113,0,12,359
1F090000,MOB_THIEF_NPC_0114,0,12,359
20090000,MOB_THIEF_NPC_0115,0,12,324
21090000,MOB_THIEF_NPC_0116,0,12,359
22090000,MOB_THIEF_NPC_0117,0,12,359
23090000,MOB_THIEF_NPC_0118,0,12,324
24090000,MOB_THIEF_NPC_0119,0,12,359
25090000,MOB_THIEF_NPC_0120,0,12,359
26090000,MOB_THIEF_NPC_0121,0,13,364
27090000,MOB_THIEF_NPC_0122,0,13,411
28090000,MOB_THIEF_NPC_0123,0,13,411
29090000,MOB_THIEF_NPC_0124,0,13,364
2A090000,MOB_THIEF_NPC_0125,0,13,411
2B090000,MOB_THIEF_NPC_0126,0,13,411
2C090000,MOB_THIEF_NPC_0127,0,13,364
2D090000,MOB_THIEF_NPC_0128,0,13,411
2E090000,MOB_THIEF_NPC_0129,0,13,411
2F090000,MOB_THIEF_NPC_0130,0,13,364
30090000,MOB_THIEF_NPC_0131,0,14,549
31090000,MOB_THIEF_NPC_0132,0,14,549
32090000,MOB_THIEF_NPC_0133,0,14,470
33090000,MOB_THIEF_NPC_0134,0,14,549
34090000,MOB_THIEF_NPC_0135,0,14,549
35090000,MOB_THIEF_NPC_0136,0,14,470
36090000,MOB_THIEF_NPC_0137,0,14,549
37090000,MOB_THIEF_NPC_0138,0,14,549
38090000,MOB_THIEF_NPC_0139,0,14,470
39090000,MOB_THIEF_NPC_0140,0,14,549
3A090000,MOB_THIEF_NPC_0141,0,15,607
3B090000,MOB_THIEF_NPC_0142,0,15,514
3C090000,MOB_THIEF_NPC_0143,0,15,607
3D090000,MOB_THIEF_NPC_0144,0,15,607
3E090000,MOB_THIEF_NPC_0145,0,15,514
3F090000,MOB_THIEF_NPC_0146,0,15,607
40090000,MOB_THIEF_NPC_0147,0,15,607
41090000,MOB_THIEF_NPC_0148,0,15,514
42090000,MOB_THIEF_NPC_0149,0,15,607
43090000,MOB_THIEF_NPC_0150,0,15,607
44090000,MOB_THIEF_NPC_0151,0,16,628
45090000,MOB_THIEF_NPC_0152,0,16,755
46090000,MOB_THIEF_NPC_0153,0,16,755
47090000,MOB_THIEF_NPC_0154,0,16,628
48090000,MOB_THIEF_NPC_0155,0,16,755
49090000,MOB_THIEF_NPC_0156,0,16,755
4A090000,MOB_THIEF_NPC_0157,0,16,628
4B090000,MOB_THIEF_NPC_0158,0,16,755
4C090000,MOB_THIEF_NPC_0159,0,16,755
4D090000,MOB_THIEF_NPC_0160,0,16,628
4E090000,MOB_THIEF_NPC_0161,0,17,820
4F090000,MOB_THIEF_NPC_0162,0,17,820
50090000,MOB_THIEF_NPC_0163,0,17,678
51090000,MOB_THIEF_NPC_0164,0,17,820
52090000,MOB_THIEF_NPC_0165,0,17,820
53090000,MOB_THIEF_NPC_0166,0,17,678
54090000,MOB_THIEF_NPC_0167,0,17,820
55090000,MOB_THIEF_NPC_0168,0,17,820
56090000,MOB_THIEF_NPC_0169,0,17,678
57090000,MOB_THIEF_NPC_0170,0,17,820
58090000,MOB_THIEF_NPC_0171,0,18,888
59090000,MOB_THIEF_NPC_0172,0,18,730
5A090000,MOB_THIEF_NPC_0173,0,18,888
5B090000,MOB_THIEF_NPC_0174,0,18,888
5C090000,MOB_THIEF_NPC_0175,0,18,730
5D090000,MOB_THIEF_NPC_0176,0,18,888
5E090000,MOB_THIEF_NPC_0177,0,18,888
5F090000,MOB_THIEF_NPC_0178,0,18,730
60090000,MOB_THIEF_NPC_0179,0,18,888
61090000,MOB_THIEF_NPC_0180,0,18,888
62090000,MOB_THIEF_NPC_0181,0,19,784
63090000,MOB_THIEF_NPC_0182,0,19,958
64090000,MOB_THIEF_NPC_0183,0,19,958
65090000,MOB_THIEF_NPC_0184,0,19,784
66090000,MOB_THIEF_NPC_0185,0,19,958
67090000,MOB_THIEF_NPC_0186,0,19,958
68090000,MOB_THIEF_NPC_0187,0,19,784
69090000,MOB_THIEF_NPC_0188,0,19,958
6A090000,MOB_THIEF_NPC_0189,0,19,958
6B090000,MOB_THIEF_NPC_0190,0,19,784
6C090000,MOB_THIEF_NPC_0191,0,20,1031
6D090000,MOB_THIEF_NPC_0192,0,20,1031
6E090000,MOB_THIEF_NPC_0193,0,20,840
6F090000,MOB_THIEF_NPC_0194,0,20,1031
70090000,MOB_THIEF_NPC_0195,0,20,1031
71090000,MOB_THIEF_NPC_0196,0,20,840
72090000,MOB_THIEF_NPC_0197,0,20,1031
73090000,MOB_THIEF_NPC_0198,0,20,1031
74090000,MOB_THIEF_NPC_0199,0,20,840
75090000,MOB_THIEF_NPC_0200,0,20,1031
76090000,MOB_THIEF_NPC_0201,0,21,1106
77090000,MOB_THIEF_NPC_0202,0,21,898
78090000,MOB_THIEF_NPC_0203,0,21,1106
79090000,MOB_THIEF_NPC_0204,0,21,1106
7A090000,MOB_THIEF_NPC_0205,0,21,898
7B090000,MOB_THIEF_NPC_0206,0,21,1106
7C090000,MOB_THIEF_NPC_0207,0,21,1106
7D090000,MOB_THIEF_NPC_0208,0,21,898
7E090000,MOB_THIEF_NPC_0209,0,21,1106
7F090000,MOB_THIEF_NPC_0210,0,21,1002
80090000,MOB_THIEF_NPC_0211,0,22,957
81090000,MOB_THIEF_NPC_0212,0,22,1184
82090000,MOB_THIEF_NPC_0213,0,22,1184
83090000,MOB_THIEF_NPC_0214,0,22,957
84090000,MOB_THIEF_NPC_0215,0,22,1071
85090000,MOB_THIEF_NPC_0216,0,22,1184
86090000,MOB_THIEF_NPC_0217,0,22,957
87090000,MOB_THIEF_NPC_0218,0,22,1184
88090000,MOB_THIEF_NPC_0219,0,22,1184
89090000,MOB_THIEF_NPC_0220,0,22,957
8A090000,MOB_THIEF_NPC_0221,0,23,1264
8B090000,MOB_THIEF_NPC_0222,0,23,1264
8C090000,MOB_THIEF_NPC_0223,0,23,1019
8D090000,MOB_THIEF_NPC_0224,0,23,1264
8E090000,MOB_THIEF_NPC_0225,0,23,1142
8F090000,MOB_THIEF_NPC_0226,0,23,1019
90090000,MOB_THIEF_NPC_0227,0,23,1264
91090000,MOB_THIEF_NPC_0228,0,23,1264
92090000,MOB_THIEF_NPC_0229,0,23,1019
93090000,MOB_THIEF_NPC_0230,0,23,1142
94090000,MOB_THIEF_NPC_0231,0,24,1347
95090000,MOB_THIEF_NPC_0232,0,24,1083
96090000,MOB_THIEF_NPC_0233,0,24,1347
97090000,MOB_THIEF_NPC_0234,0,24,1347
98090000,MOB_THIEF_NPC_0235,0,24,1083
99090000,MOB_THIEF_NPC_0236,0,24,1347
9A090000,MOB_THIEF_NPC_0237,0,24,1347
9B090000,MOB_THIEF_NPC_0238,0,24,1083
9C090000,MOB_THIEF_NPC_0239,0,24,1347
9D090000,MOB_THIEF_NPC_0240,0,24,1215
9E090000,MOB_THIEF_NPC_0241,0,25,1149
9F090000,MOB_THIEF_NPC_0242,0,25,1433
A0090000,MOB_THIEF_NPC_0243,0,25,1433
A1090000,MOB_THIEF_NPC_0244,0,25,1149
A2090000,MOB_THIEF_NPC_0245,0,25,1291
A3090000,MOB_THIEF_NPC_0246,0,25,1433
A4090000,MOB_THIEF_NPC_0247,0,25,1149
A5090000,MOB_THIEF_NPC_0248,0,25,1433
A6090000,MOB_THIEF_NPC_0249,0,25,1433
A7090000,MOB_THIEF_NPC_0250,0,25,1149
A8090000,MOB_THIEF_NPC_0251,0,26,1522
A9090000,MOB_THIEF_NPC_0252,0,26,1522
AA090000,MOB_THIEF_NPC_0253,0,26,1217
AB090000,MOB_THIEF_NPC_0254,0,26,1522
AC090000,MOB_THIEF_NPC_0255,0,26,1370
AD090000,MOB_THIEF_NPC_0256,0,26,1217
AE090000,MOB_THIEF_NPC_0257,0,26,1522
AF090000,MOB_THIEF_NPC_0258,0,26,1522
B0090000,MOB_THIEF_NPC_0259,0,26,1217
B1090000,MOB_THIEF_NPC_0260,0,26,1370
B2090000,MOB_THIEF_NPC_0261,0,27,1614
B3090000,MOB_THIEF_NPC_0262,0,27,1287
B4090000,MOB_THIEF_NPC_0263,0,27,1614
B5090000,MOB_THIEF_NPC_0264,0,27,1614
B6090000,MOB_THIEF_NPC_0265,0,27,1287
B7090000,MOB_THIEF_NPC_0266,0,27,1614
B8090000,MOB_THIEF_NPC_0267,0,27,1614
B9090000,MOB_THIEF_NPC_0268,0,27,1287
BA090000,MOB_THIEF_NPC_0269,0,27,1614
BB090000,MOB_THIEF_NPC_0270,0,27,1451
BC090000,MOB_THIEF_NPC_0271,0,28,1360
BD090000,MOB_THIEF_NPC_0272,0,28,1709
BE090000,MOB_THIEF_NPC_0273,0,28,1709
BF090000,MOB_THIEF_NPC_0274,0,28,1360
C0090000,MOB_THIEF_NPC_0275,0,28,1535
C1090000,MOB_THIEF_NPC_0276,0,28,1709
C2090000,MOB_THIEF_NPC_0277,0,28,1360
C3090000,MOB_THIEF_NPC_0278,0,28,1709
C4090000,MOB_THIEF_NPC_0279,0,28,1709
C5090000,MOB_THIEF_NPC_0280,0,28,1360
C6090000,MOB_THIEF_NPC_0281,0,29,1807
C7090000,MOB_THIEF_NPC_0282,0,29,1807
C8090000,MOB_THIEF_NPC_0283,0,29,1435
C9090000,MOB_THIEF_NPC_0284,0,29,1807
